SMILES,bbb
C(C(NC(C)=O)C(O)=O)CC(N)=O,1
C1=CC=CC=C1C3(CCN(CCCC(C2=CC=C(F)C=C2)=O)CC3)CNC(C)=O,1
C2=C(C(OC1=CC=C(C=C1)NC(C)=O)=O)C(=CC=C2)O,1
CC(NC1=NN=C(S1)[S](N)(=O)=O)=O,1
C1=NC(=NC(=C1CN(C(=C(\CCOC(C)=O)SC(C)=O)/C)C=O)N)C,1
C2=C(CC(C(NCC(OCC1=CC=CC=C1)=O)=O)CSC(C)=O)C=CC=C2,1
C2=C(C(C1=CC=CC=C1)(C(OC(=O)C)CC)CC(N(C)C)C)C=CC=C2,1
C1=NC2=C([N]1COCCO)NC(=NC2=O)N,1
C1=CC(=CC=C1OCC(OCCNC23CC4CC(C2)CC(C3)C4)=O)Cl,1
C1=NC(=NC=C1)N5CCN(CCNC(C23CC4CC(C2)CC(C3)C4)=O)CC5,1
C1=CC(=CC=C1CC(OC(C(C)N)=O)(C)C)Cl,1
C1=C3C2=C(C=C1O)C=CC=C2CC(C3)N(CCC)CCC,1
[C@@H]12C4([C@@H](CCC1[C@H]3C(CC2=O)(C(CC3)C(=O)CO)C)C[C@H](O)CC4)C,1
CC14C5(C(CC1C3C(C2(C(=CC(=O)CC2)CC3)C)CC4)OC(O5)(C)C)C(C)=O,1
COC1(C(F)(F)C1(F)Cl)F,1
[C@@](O)(C5C6(OC)C2OC1=C(O)C=CC4=C1C23C(C(N(CC3)CC=C)C4)(C5)C=C6)(CCC)C,1
C(N1C(C(C)OC1=O)=O)C=C,1
[C@H]3(CN(C2=CC=C(OCC1=CC=CC(=C1)Cl)C=C2)C(O3)=O)CNC,1
[H+].C4=C3OCC(N(CCCCN1C(=O)CC2(CC1=O)CCCC2)CCC)CC3=C(OC)C=C4.[Cl-],1
C1=CC=CC3=C1C2(C(NC(=O)CC2)=O)CCC3=O,1
C1=C([N](C(=C1C=O)C)CCNC(C)=O)C,1
C1=C(C(=CC=C1Cl)N(C(CN(C(CC#N)C)C)=O)C)C(C2=C(C=CC=C2)F)=O,1
[C@]2(C1=CC=CC=C1)([C@H](CN(C)CC2)CC)OC(CC)=O,1
[C@H](C(C1=CC=CC=C1)(C2=CC=CC=C2)C[C@H](N(C)C)C)(CC)O,1
C1=C(C(=CC(=C1[S](NC)(=O)=O)N)OC)C(NCC2N(CCC2)CC=C)=O,1
C1=CC=C3C2=C1C(N(CC(O)=O)C(C2=CC=C3)=O)=O,1
C1=C(C(=C(C=C1)C)NC(C2=CC=C(N)C=C2)=O)C,1
[C@H]4(CC3C2=C1C(=C[N](C1=CC=C2)C(C)C)CC3N(C4)C)C(NC5CCCCC5)=O,1
C2=C(C(NC(CC1=CC=CC=C1)C)C#N)C=CC=C2,1
C3=C2C([NH2+]CCCCCCC(O)=O)C1=CC=CC=C1CCC2=CC=C3.[Cl-],1
C1=C([S](CC)(=O)=O)C(=CC(=C1C(NCC2N(CCC2)CC)=O)OC)N,1
C1=CC=CC2=C1C(C3=C(CC2)C=CC=C3)=CCC[N+](C)(C)[O-],1
C1=CC=CC=C1C(CN2CCCC2)OCCC(C)C,1
C3=C(C(C1=CC=C(C=C1)F)CCCN2CCN(C(NCC)=O)CC2)C=CC(=C3)F,1
C1=C(C=CC=C1N2C(C=CC=C2)=O)N,1
CN(C)c1cnccn1,1
C(C(C)(C)O)C,1
C3=C(CCN1CCC(CC1)(C2=CC=CC=C2)C(OCC)=O)C=CC(=C3)N,1
C1=CC(=CC=C1C(N2C(CCC2)=O)=O)OC,1
COc2cc1oc(=O)c(C)c(C)c1cc2OCCCN3CCN(CC3)c4ccccc4OC,1
[C@H](N1C3=C(SC2=C1C=CC=C2)C=CC(=C3)C(=O)NCCC)(CN4CCCC4)C,1
C(C1(C(NC(=O)NC1=O)=O)C(C)C)C=C,1
C1=C4C(=CC=C1OCCCCN3CCN(C2=CC=CC(=C2Cl)Cl)CC3)CCC(N4)=O,1
C(O)C(O)C1OC(=C(O)C1=O)O,1
C1=CC=CC(=C1C(O)=O)OC(C)=O,1
C1=CC=CC(=C1C(NC2=C(C=C(N(CC)CC)C=C2)C)=O)N,1
C1=CC=CC=C1C(C(OC2CC3N(C)C(C2)CC3)=O)(CO)C,1
C1=CC=CC=C1C(C(OC2CC3[N+](C(C2)CC3)(C)[O-])=O)CO,1
[C@@H](C(NCC(N(C1=CC=C(C=C1C(C2=CC=CC=C2)=O)Cl)C)=O)=O)(CCCCN)N,1
C1=CC(=CC5=C1N(C4CCN(CC3OC2=C(C=CC=C2)OC3)CC4)C(N5)=O)Cl,1
C1=CC(=CC=C1[S](N2CC3CCC(C2)CC3)(=O)=O)N,1
C1=CC(=CC=C1C(CCCN2CC3N(CC2)CCC3)=O)F,1
C3=C(C(O)(C1=CC=CC=C1)C2CCNCC2)C=CC=C3,1
O=C1NCCN1C4CCN(CCC3COc2ccccc2O3)CC4,1
C1=CC=CC2=C1C3N(CC2)CCNC3,1
C1=CC=CC2=C1[N]3C(=C2)CNCCC3,1
CN(CCc2cc3cccc4CCc1ccccc1n2c34)Cc5ccccc5,1
[C@H]13[C@H](C[C@@H]1C2=CC=C(F)C=C2)CN(C3)CCN4C(=O)C5=C(NC4=O)C=CC=C5,1
C1=CC=CC=C1CC2=NC3=C([N]2CCN(CCO)CC)C(N(C)C(N3C)=O)=O,1
C(C1(C(NC(=O)NC1=O)=O)CC)C,1
C1=CC=CC3=C1N=C([N]2C(=NC(=N2)C)C3)N4CCN(C)CC4,1
C1=CC=CC=C1CNC(CCCl)=O,1
[C@@H]2(CN(C1=CC=C(C=C1)OCC[C@H](C(F)(F)F)O)C(O2)=O)COC,1
C(C1(CC(NC(C1)=O)=O)C)C,1
C2=C(CN(C(=C(SC(=O)C1=CC=CC=C1)/CCO[P](=O)(O)O)/C)C=O)C(=NC(=N2)C)N,1
C1=CC=CC(=C1C(OC2=CC=C(NC(C)=O)C=C2)=O)OC(C)=O,1
C4=C(C2=C1C3=C(SC1=NC(=O)CN2)CCCC3)C=CC=C4,1
C3=C(C(SC(/CCOC(C1=CC=CC=C1)=O)=C(N(CC2=C(N=C(N=C2)C)N)C=O)/C)=O)C=CC=C3,1
C1=CC=C(Cl)C3=C1\C(C2=CC=CC=C2C=C3)=C/CC[N+]([O-])(C)C,1
[Cl].C1=CC=CC2=C1[N](C=C2CCC3=CC=NC=C3)CC4=CC=CC=C4,1
C(C1=CC=CC=C1)O,1
[C@@H]4(C1=C2C(=CC(=C1)Br)CCO2)C3=C(C=C(Cl)C(=C3)O)CCN(C4)C,1
O=C2CC1(CCCC1)CC(=O)N2CCNCC4COc3ccccc3O4,1
C(C2C1C(NC(N1)=O)CS2)CCCC(O)=O,1
S1[C@H]4N(CC1(C2CN3[C@H](S2)CC3=O)O)C(C4)=O,1
C1=CC=CC2=C1C4=C([NH]2)CN3CCN(CC3C4)CCCC(C5=CC=C(C=C5)F)=O,1
[C@H](CCCNC(C)=O)(C(O)=O)NC(C)=O,1
C1=C(C3=C(N=C1N2CCN(CC)CC2)CCCCCC3)C4=CC=C(F)C=C4,1
[C@@]23(C([C@H](N(CC1(CC1)O)CC2)CC4=C3C=C(C=C4)O)(C)C)CC,1
C1=CC(=CC2=C1NC(=O)OC2(C)C)Br,1
CC(C(C(NC(N)=O)=O)Br)C,1
C(Br)(Br)Br,1
C1=C(C(=C(C=C1Br)C)O)C(N)=O,1
C2=C(C1C(NC(C1)=O)=O)C=CC=C2Br,1
C1=C(Br)SC2=C1C(=NCC3=NN=C([N]23)C)C4=C(C=CC=C4)Cl,1
[C@@H](CC[N]2C1=C(C(N=C(N1)N)=O)N=C2)(CO)O,1
C1=C(C=CC(=C1)NC(C)=O)OC(C)(C)C,1
C1=C(C(CCC)=O)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN4CCN(C)CC4,1
C(C(CCCC)CC)NC(CC(C)O)=O,1
[C@]235[C@]([C@H](N(CC1CCC1)CC2)CC4=C3C=C(O)C=C4)(CCCC5)O,1
C1=NC3=C([N]1CCNC(C(C2=CC=CC=C2)O)C)C(N(C)C(N3C)=O)=O,1
C1=C(Cl)C=CC2=C1C(=NC(OC(N(C)C)=O)C(N2C)=O)C3=CC=CC=C3,1
CC12C(C(CC1=O)CC2)(C)C,1
C1=C(C(=CC=C1C(/CCCCC)=N\OCCN)C)N,1
C1=CC(=CC=C1C(C2=CC=CC=C2)SCCN(C)C)SCCCC,1
C(C1(C(NC(=O)NC1=O)=O)CCCC)COC(N)=O,1
C1=C(Cl)C=CC2=C1C(N(CC(=O)N2C)C(N)=O)C3=CC=CC=C3,1
C1=C(C(OC(N)=O)C#C)C=CC=C1,1
O=C(C4N(C12CC3CC(C1)CC(C2)C3)CC4)O,1
C1=CC=CC2=C1CN(CC(N)=O)C(O2)=O,1
C2=C(C(CCCN1CCC(OC(NC(C)C)=O)CC1)=O)C=CC(=C2)F,1
C1=C(C=CC3=C1N(CCCN2CCN(CC2)CCO)C4=C(S3)C=CC=C4)C(CC)=O,1
C1=C(C=CC(=C1)[S](N)(=O)=O)C(O)=O,1
[C@@H](C(C1=CC=CC=C1)=O)(C)N,1
C1=CC(=CC=C1C3CN(CC(N2CC(NCC2)=O)=O)C(C3)=O)Cl,1
CC1=CC(=NNC1=O)C,1
C1=C(C(O)C(CO)NC(C(Cl)Cl)=O)C=CC(=C1)C(=O)C,1
C1=C(CN(C(=C(SC(OCC)=O)/CCOC(OCC)=O)/C)C=O)C(=NC(=N1)C)N,1
[C@@H]2(OC1O[C@@H](O[C@@H]1[C@H]2O)C(Cl)(Cl)Cl)[C@H](O)CO,1
C(C(OC(C(Cl)(Cl)Cl)O)C)C(C)(C)O,1
C1=CC(=CC=C1C2[S](CCC(N2C)=O)(=O)=O)Cl,1
C(Cl)(Cl)Cl,1
C1=C2C(=CC=C1)C(C=C(O2)C(O)=O)=O,1
C1=C(SC2=C1C(=NCC3=NN=C([N]23)C4CCCCC4)C5=CC=CC=C5Cl)Br,1
[C@@]1([C@H](C2CCC1CC2)NC(C)C)(C3=CC(=C(C=C3)Cl)Cl)O,1
C(C1CCCCC1)NN,1
CC(C(C1CCCCC1)O)C,1
C1=CC(=CC=C1N2CC(COC)OC2=O)OCC3=CC(=CC=C3)C#N,1
C1=C(C(=C(C=C1\C=C\C(N2CCCCCCC2)=O)OC)OC)OC,1
C1=C(Cl)C=CC2=C1C(=NC(O)C(N2CCC#N)=O)C3=CC=CC=C3F,1
C1=C(Cl)C=CC(=C1C(C2=C(C=CC=C2)Cl)=O)N(C(CNC3CC3)=O)C,1
C1=C(C#N)C=CC3=C1C4=C(C2=C(C=CC=C2)S3)CCN(CC4)C,1
C1=C(C(=CC(=C1Cl)N)OC)C(NC3CCN(CC2=CC=CC=C2)CC3)=O,1
C1=C(C(=C(C=C1)Cl)NC2=NCCO2)Cl,1
C1=C(Cl)C=CC4=C1N(CCCN3CCC(N2CCCCC2)(CC3)C(N)=O)C5=C(CC4)C=CC=C5,1
C1=C(Cl)C=CC3=C1N(C2=CC=CC=C2)C(=O)N3CCCN(C)C,1
C2=C(C1(OCCN(CC)CC)CCCCC1)C=CC(=C2)Cl,1
C1=C(C(=CC=C1C3(CCN(CCCC(C2=CC=C(F)C=C2)=O)CC3)O)Cl)C(F)(F)F,1
C1=C(Cl)C=CC3=C1\C(C2=C(C=CC=C2)S3)=C/CCN4CCN(CCO)CC4,1
C1=CC=CC4=C1C(N(CCCN3CCN(C2=CC(=CC=C2)Cl)CC3)C(N4)=O)=O,1
C(C(Cl)(Cl)Cl)OC(OCC(Cl)(Cl)Cl)=O,1
C1=C(C(=CC(=C1)Cl)Cl)OCCCN(CC#C)C,1
C3=C(C(C2CCN(CCCC(C1=CC=C(F)C=C1)=O)CC2)=O)C=CC(=C3)Cl,1
C1=C(Cl)C=CC4=C1C(N2CCN(C)CC2)CC3=C(C=CC=C3)S4,1
C1=C(CC)SC2=C1C(=NCC(N2C)=O)C3=CC=CC=C3Cl,1
CNC(=O)CCN1CCN(CCC=C2c3ccccc3Sc3ccc(cc23)Cl)CC1,1
C1=C(O)C=CC4=C1C3(C(C(N(CC2CCC2)CC3)C4)(C)C)CC,1
CC1CC2C3CC(F)(F)C4=CC(=O)C=C[C@]4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,1
C(O)C(=O)C4(O)C3(C(C2C(C1(C(=CC(=O)CC1)CC2)C)CC3)CC4)C,1
C1=CC=NC=C1C2N(C(=O)CC2)C,1
C1=CC=CC2=C1C(C3=C(CC2)C=CC=C3)=CC(CN(C)C)=O,1
CC2(CC(OC(C1NC(=O)CC1)=O)CC(C2)C)C,1
C(C(N(C(\C=C\C)=O)CC)C(N(C)C)=O)C,1
C1=CC=CC=C1NC(OCC3(COC(NC2=CC=CC=C2)=O)CCCC3)=O,1
C1=CC=CC2=C1C3=C([NH]2)CCC(C3)N(C)C,1
C(C2(C1=CCCCC1)C(NC(=O)NC2=O)=O)C,1
C1=CC=CC2=C1C(C3=C(C=C2)C=CC=C3)=CCCN(C)C,1
C1=NC(=NC(=C1CN(C(/C)=C2\CCOC(=O)S2)C=O)N)C,1
C1=CC=CC3=C1C(C2=C(C=CC=C2)CC3)C(N)=O,1
C(C1CCCCC1)CC(OCCN(C)C)=O,1
C4=C(C(C2C(C1=CC=NC=C1)C2)(C3=CC=CC=C3)O)C=CC=C4,1
C1=CC(=CC=C1C23C(C(=O)NC2=O)C3)Cl,1
C1=CC=CC3=C1N(C2=C(C=CC=C2)S3)C(CN(C)C)=O,1
C1=CC(=CC=C1C(C2=NCCN2)(C3=NC=CC=C3)O)Cl,1
C1=C(C(N)=O)C=C(C(=C1OC)OCCCCCCCCCC)OC,1
C1=C(C(=CC=C1C)CC2=CC=CC=C2)N3CCNCC3,1
C3=C(C1=C2C(=NC(=O)CN1O)C=CC(=C2)Cl)C=CC=C3,1
C1=NC2=C([N]1CC(C)=O)C(N(CCCC)C(N2CCCC)=O)=O,1
CC(=O)C3(O)CCC4C2CCC1=CC(=O)C=CC1(C)C2C(O)CC34C,1
C1=NC(=NC2=C1N=C[N]2COCCO)N,1
C2=C(CC1=CN=C[NH]1)C(=C(C=C2)C)C,1
[C@@H]3(C1=CC=CC=C1)CN2CCSC2=N3,1
C3=C(C1N2C(=NC1)NCC2)C=CC=C3,1
[C@@H]1(NCCCC1)[C@@H]2OC(OC2)(C3=CC=CC=C3)C4=CC=CC=C4,1
[C@@]23(Cl)C(C1C([C@](O)(CC1)C(=O)CO)(CC2Cl)C)CCC4=CC(=O)C=CC34C,1
C1=C(Cl)C=C(C(=C1C(NCCN(CC)CC)=O)OC)Cl,1
C4=C(C(C1=CC=C(C=C1)F)CCCN3CCN(CCNC2=CC=CC=C2)CC3)C=CC(=C4)F,1
C1=CC=CC3=C1N(C2=C(C=CC=C2)S3)CC4(CN(C)CC4)C,1
CC1(C(NC(O1)=O)=O)C,1
C1=NC2=C([N]1CCN(C)C)C(N(C)C(N2C)=O)=O,1
CN(C(C)CC1=CC=CC=C1)C,1
O=C2N1C(NC(=O)C1)CC2,1
C(C1(OC(COC(N)=O)CO1)C)CCCCCCCC,1
C2=C(C(C1=CC=CC=C1)(CC(NNC(C)=O)=O)O)C=CC=C2,1
C1=C(N=C2[N]1C(=C(CC)C(=N2)OC)C)C(C3=CC=CC=C3)=O,1
C1=CC=CC2=C1C3(C4=C(CC2N3)C=CC=C4)C,1
[H+].C1=C(OC)C(=CC2=C1C(=O)C(C2)CC3CCN(CC3)CC4=CC=CC=C4)OC.[Cl-],1
C4=C(CCNC(C12CC3CC(C1)CC(C2)C3)=O)C=CC(=C4O)O,1
C1=CC=CC=C1C2(C(CN(C2=O)CC)CCN3CCOCC3)C4=CC=CC=C4,1
[C@@]123C4=C(C[C@H]([C@@]1(CC[C@H](C2)O)O)N(CC3)C)C=CC(=C4OC)OC,1
C1=CC=C3C(=C1OC(C2=CC=CS2)CCNC)C=CC=C3,1
C1=C(C(F)(F)F)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN5CCC(C(C4=CC=C(F)C=C4)=O)CC5,1
C(N1C(CCC1)=O)C(NNC(CN2C(CCC2)=O)=O)=O,1
[C@H]2(N(C1=CC=C(C(=C1)Cl)Cl)C(CC)=O)[C@@H](CCC2)N(C)C,1
C2=C(N1N=C(C)CC1=O)C=CC=C2,1
C1=CC=CC=C1C(C)[N]2C=CN=C2C,1
C1=CC(=CC3=C1\C(C2=CC=CC=C2N3)=C/CN(CC)CC)Cl,1
C1=C(Cl)C=CC2=C1C(=NCC(N2CC[S](CC)(=O)=O)=O)C3=CC=CC=C3F,1
C1=C(C2=C(C=C1)C=CO2)N5CCN(CC3=CC=C([NH]3)C4=CC=C(C=C4)F)CC5,1
C1=C(C2=C(C=C1)OCCO2)N3CCNCC3,1
C1=C(C=CC=C1C(CNC(CCCO)=O)(CC)CC)OC,1
C3=C(N2CCN(CC(COC1=CC(=C(OC)C(=C1)OC)OC)O)CC2)C(=CC=C3)OC,1
C1=CC=CC=C1CN(C2CC2)C(OCC)=O,1
C3=C(C2=CC=C(N1CCC(O)CC1)N=N2)C(=CC(=C3)Cl)Cl,1
[C@@H]1([C@@H]([C@H]2C=C[C@@H]1C2)C(N(CC)CC)=O)C(N(CC)CC)=O,1
CC3CC2C1CCC(C(C)=O)C1(C)CC(O)C2C4(C)C=CC(=O)C=C34,1
C3=C(OC2C1(NC(=O)C(O1)C)CCCC2)C=CC=C3Cl,1
[C@@]12(C3=C(N(C)[C@H]1N(C)CC2)C=CC(=C3)OC(NCCCCCCC)=O)C,1
C1=CC=CC3=C1C4=C(C2=C(C=CC=C2)N3C)CCN(CC4)C,1
C1=C(C(C)=O)C=CC(=C1C(NCC2N(CCC2)CC)=O)OC,1
C1=NC2=C([N]1CCN(CC)CC)C(N(C)C(N2C)=O)=O,1
C1=C(Cl)C=CC3=C1C(C2=CC=CC=C2)SC(=N3)NCC,1
C1=CC=CC2=C1C(C3=C(N(C)C2=O)C=CC=C3)OCC,1
[H+].C2=C1OCC(OC1=C(C=C2)OCC)CNCCCC.[Cl-],1
C(C)Cl,1
C=C,1
C(C1(C(C(=CNC1=O)C)=O)CC)C,1
C2=C(C1(CCCCC1)NCC)C=CC=C2,1
[H+].C2=C1C(OC(=NC1=CC=C2Cl)NCC)(C3=CC=CC=C3)C.[Cl-],1
C(C(N1C(CCC1)=O)C(N)=O)C,1
[C@@H]34C1=CC=CC2=C1C(=C[NH]2)C[C@H]3N(C[C@H](C4)N[S](N(CC)CC)(=O)=O)C,1
C3=C(C(N1CCN(CC1)CCOCCOCCO)C2=CC=CC=C2)C=CC(=C3)Cl.O=C(O)\C=C\C(O)=O,1
C1=C(C=CC=C1N3CCN(CCCN2C(N(C(=N2)CC)CC)=O)CC3)Cl,1
C2=CC(=C3OC5C14C6(C(N(CC1)C)CC2=C34)CC(C5(OC)C=C6)C(O)(CCC)C)O,1
C3=C(C2(OC(C1CCCCN1)CO2)CC)C=CC=C3,1
C1=NC2=C([N]1CCC(COC(C)=O)COC(C)=O)N=C(N)N=C2,1
C1=CC=CC2=C1C3=C(C(=O)N2CCCN(C)C)C=CC=C3,1
C1=C(N=C2[N]1C(=C(CC)C(=N2)OC)C)C3=NOC(=N3)C,1
[C@H]1(NC(=O)CC1)C(=O)N2CCCCC2,1
C2=C(C1(C(N(CC(COCCCC)OC(N)=O)C(=O)NC1=O)=O)CC)C=CC=C2,1
C1=C(C(COC(N)=O)COC(N)=O)C=CC=C1,1
C3=C(C2C(COC1=CC=C(OC)C=C1)CN(C)CC2)C=CC=C3,1
C1=CC(=CC=C1C(CCCN3CCN(C(OC2CCCCC2)=O)CC3)=O)F,1
C3=C(C1C(N(CCO1)CCOC(C(C2=CC=CC=C2)CC)=O)C)C=CC=C3,1
C3=C(C1C(NCC)C2CC1CC2)C=CC=C3,1
C2=C(\C(NCCCC)=C\1C=C(Cl)C=CC1=O)C(=CC=C2)Cl,1
C4=C3[NH]C1=C(CCNC1CC2=CC=CC=C2)C3=CC=C4,1
C2=C(C1(C(C(=O)NC1=O)CC)C)C=CC=C2,1
C1=C(C(=CC=C1OCC2=NCCN2)Cl)Cl,1
C1=CC=CC=C1C2C(NC(=O)CO2)C,1
C1=C(C=CC=C1NC(NC2=NC(=O)CN2C)=O)Cl,1
C1=CC=CC=C1C2C(N=C(O2)NCC)=O,1
C1=CC(=CC=C1C(CC(C)(C)O)(C)O)Cl,1
C3=C(C1=NC(=N[N]1C)C2=CC=CN=C2)C(=CC=C3)CO,1
C1=C4C(=CC(=C1)CN3CCN(C(COC2=CC=C(Cl)C=C2)=O)CC3)OCO4,1
C1=C(C(CNC(C)(C)C)O)C(=CC=C1)F,1
[C@@H](C1=CC=C(C=C1)[S](C)(=O)=O)([C@H](NC(C(Cl)Cl)=O)CF)O,1
C1=C(C(F)(F)F)C=CC3=C1N(C2=C(C=CC=C2)S3)C(CCN(CC)CC)=O,1
CCOC(=O)N(CCN(C)C)c1cccc(c1)C(F)(F)F,1
C1=C(C(=CC=C1[S](N)(=O)=O)OC)C(NCC3N(CC2=CC=C(F)C=C2)CCC3)=O,1
C1=C(F)C=CC2=C1NC(=C3C(=N2)SC(=C3)C)N4CCN(CC4)C,1
CCCCOC(=O)C(=O)C3C(C)CC4C2CC(F)C1=CC(=O)C=CC1(C)C2C(O)CC34C,1
CCCCCC(=O)OCC(=O)C3C(C)CC4C2CC(F)C1=CC(=O)C=CC1(C)C2C(O)CC34C,1
C1=CC(=CC=C1[S](CC)(=O)=O)F,1
[C@@H]1(C3=C([C@H](C2=C1C=CC=C2)C)C=CC(=C3)C(F)(F)F)CCCN(C)C,1
C2=C(C(OC1=CC=C(C=C1)C(F)(F)F)CCNC)C=CC=C2,1
C1=C(C(F)(F)F)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN4CCN(CCOC(CCCCCC)=O)CC4,1
C1=CC=CC3=C1N(CCCN2CCC(OCCO)CC2)C4=C(S3)C=CC(=C4)C(F)(F)F,1
C1=C(C=CC=C1N2CCN(CCNC(N)=O)CC2)C(F)(F)F,1
C1=CC=CC=C1N2C5(C(NC2)=O)CCN(CCCC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F)CC5,1
C1=C(Cl)C=CC2=C1C3(N(CC(=O)N2CCO)CCO3)C4=CC=CC=C4F,1
CN2C(=O)C(O)N=C(c1ccccc1F)c3cc(Cl)ccc23,1
CC4CC3C2CC(F)C1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O)C(=O)SCF,1
C1=C(C(F)(F)F)C=CC3=C1N(C2=C(SC=C2)S3)CCCN4CCN(CCO)CC4,1
C1=C(C(OCC)=O)[N](C=N1)C(C)C2=CC=C(C=C2)F,1
C1=CC(=CC2=C1[N](C4=C2CN(CCCC(C3=CC=C(C=C3)F)O)CC4)C5=CC=C(F)C=C5)F,1
[C@@H](O)(/C=C/C1=C(C2=C([N]1C(C)C)C=CC=C2)C3=CC=C(F)C=C3)C[C@H](O)CC(=O)O,1
C1=C(C(F)(F)F)C=CC(=C1)C(=N/OCCN)/CCCCOC.O=C(O)\C=C/C(=O)O,1
C2=C(OC1CN(C(NC)=O)C1)C=CC=C2C(F)(F)F,1
[C@H](NC(C3=CC=C(NCC1=NC2=C(N=C1)NC(=NC2=O)N)C=C3)=O)(CCC(O)=O)C(O)=O,1
C1=CC(=CC2=C1N(C(CN=C2C3=CC=CC=C3)=O)C[P](C)(C)=O)Cl,1
C1=CC=CC=C1[P](C2=CC=CC=C2)(CC(NN)=O)=O,1
[C@@H]1([P](O)(O)=O)[C@H](C)O1,1
C1=CC=CC=C1C3(C2=CC=CC=C2)C(N(CO[P](O)(O)=O)C(N3)=O)=O,1
C1=C(C(F)(F)F)C=CC3=C1N(C2=C(C=CC=C2)S3)C(CCN4CCN(C)CC4)=O,1
C1=C(C(F)(F)F)C=CC3=C1N(C2=C(C=CC=C2)S3)C(CCN4CCN(CCO)CC4)=O,1
C1=C(Cl)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN5CCC(C4C(OCC4)=O)(O)CC5,1
C1=NC(=NC(=C1CN(C(=C(SSCC2CCCO2)\CCO)/C)C=O)N)C,1
O=C2C1=C(CNCC1)ON2,1
C1=NC(=C(C2=C1[NH]C3=C2C(=CC=C3)OC4=CC=C(C=C4)Cl)COC)C(OC(C)C)=O,1
C1=C(O)C=CC4=C1C3(C(C(N(CC2CC2)CC3)C4)(C)C)CC,1
[H+].C1=CC=NC(=N1)N2CCN(CC2)CCCCN3C(=O)CC(CC3=O)(C)C.[Cl-],1
C1=C(F)C=CC2=C1C3=C([NH]2)CCN(C3)CCCC4=CN=CC=C4,1
C1=C(OC)C(=CC2=C1C(=NN=C(C2)C)C3=CC=CC(=C3)Cl)OC,1
C1=CC(=CC4=C1N(C3CCN(CCNC(C2=CC=C(F)C=C2)=O)CC3)C(N4)=O)Cl,1
C1=CC(=CC=C1C3(CCN(CCCC(C2=CC=C(C=C2)F)=O)CC3)OC(CCCCCCCCC)=O)Cl,1
C1=C(Br)C=CC3=C1C2(N(CCO2)CC(=O)N3)C4=C(C=CC=C4)F,1
C2=C(C(C1=CC=CC=C1)(C(CCCCC)N)O)C=CC=C2,1
C3=C2N(C1=CC=CC=C1C=CC2=CC=C3)CCCN4C=CN(CC=C4)CCO,1
C1=CC(=C5C2=C1CC6C34C2(C(C(OC)(C(C3)C(CC)(C)O)C=C4)O5)CCN6CC7CC7)OC,1
[C@H](C(NCCCC(O)=O)=O)(C(CO)(C)C)O,1
[C@@]4(OC(=O)CCCC)(C3(C(C2C(C1(C(=CC(=O)CC1)CC2)C)C(O)C3)CC4)C)C(=O)CO,1
CC14CCC(=O)C=C1CCC5C3CCC(O)(C(=O)COC(=O)CCC2CCCC2)C3(C)CC(O)C45,1
[C@@]125C3=C4C[C@H]([C@@]1(CC[C@@H]([C@@H]2OC3=C(C=C4)O)O)O)N(C)CC5,1
C1=C(O)C=CC2=C1C(=C(C)[N]2CC3=CC=C(OC)C=C3)CCN,1
C(C(C(C)C)(C(N)=O)Br)C,1
C1=C(Cl)C=CC2=C1C(=NCC(N2CCOCC3CC3)=O)C4=CC=CC=C4,1
[C@@H]2(OC1=C(C(=CC=C1)C)C)[C@@H](CNCC2)O,1
C1=C3C(=CC=C1\C=C\C(N2CCCCC2)=O)OCO3,1
C1=CC(=CC2=C1C(=NO2)C4CCN(CCCOC3=C(C=C(C(C)=O)C=C3)OC)CC4)F,1
C1=C(Cl)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN5CCN(CCN4C(N(C)CC4)=O)CC5,1
C2=C(N1C(N(CCN(C)C)CC1)=O)C=CC=C2Cl,1
C1=CC=CC2=C1N(C3=C(CC2)C=CC=C3)CCC[N+](C)(C)[O-],1
[C@@H]2(C1=CC=CC=C1[C@H](NC)C2)C3=CC=C(Cl)C(=C3)Cl.[H+].[Cl-],1
C2=C(C1=C(C=CC1)C=C2)OCC3CNCCO3,1
C1=CC(=CC2=C1[N](C(=C2CC(O)=O)C)C(C3=CC=C(Cl)C=C3)=O)OC,1
C1=CC=CC3=C1C(C2=CC=CC=C2)(C=C3)CCN(C)C,1
C1=CC(=CC=C1OCC(NNC(C)C)=O)Cl,1
CSC1=C(N=C(N=C1N2CCN(C)CC2)NC(C)C)Cl,1
[H+].C1=CC=CC2=C1[S](=O)(=O)N(C2=O)CCCCN4CCN(C3=NC=CC=N3)CC4.[Cl-],1
C1=C(C)ON=C1C(NNCC2=CC=CC=C2)=O,1
C(C(C1(CCC2C4C(C(CC12C)O)(F)C3(C=CC(C=C3CC4)=O)C)O)=O)O,1
[C@H]3(CCCC1=C2C(=NC=C1)C=CC(=C2)OC)[C@@H](CNCC3)C=C,1
